#Qurey Time, Memory allocation , I/O Time , Total
0.0803 , 0.121 , 80.3 , 80.5013
0.080636 , 0.131 , 80.636 , 80.847636
0.080974 , 0.147 , 80.974 , 81.201974
0.08134 , 0.116 , 81.34 , 81.53734
0.081668 , 0.138 , 81.668 , 81.887668
0.082006 , 0.131 , 82.006 , 82.219006
0.082344 , 0.116 , 82.344 , 82.542344
0.082668 , 0.116 , 82.668 , 82.866668
0.082976 , 0.132 , 82.976 , 83.190976
0.083302 , 0.138 , 83.302 , 83.523302
0.08364 , 0.131 , 83.64 , 83.85464
0.083978 , 0.132 , 83.978 , 84.193978
0.084336 , 0.122 , 84.336 , 84.542336
0.084674 , 0.137 , 84.674 , 84.895674
0.085012 , 0.131 , 85.012 , 85.228012
0.08535 , 0.131 , 85.35 , 85.56635
0.085674 , 0.138 , 85.674 , 85.897674
0.086044 , 0.132 , 86.044 , 86.262044
0.086382 , 0.132 , 86.382 , 86.600382
0.086742 , 0.135 , 86.742 , 86.963742
0.087078 , 0.137 , 87.078 , 87.302078
0.087446 , 0.132 , 87.446 , 87.665446
0.087784 , 0.132 , 87.784 , 88.003784
0.088142 , 0.12 , 88.142 , 88.350142
0.089478 , 0.135 , 88.478 , 88.702478
0.088816 , 0.132 , 88.816 , 89.036816
0.089154 , 0.116 , 89.154 , 89.359154
0.089478 , 0.116 , 89.478 , 89.683478
0.089786 , 0.131 , 89.786 , 90.006786
0.090112 , 0.137 , 90.112 , 90.339112
0.090448 , 0.132 , 90.448 , 90.670448
0.090786 , 0.132 , 90.786 , 91.008786
0.091112 , 0.122 , 91.112 , 91.325112
0.091418 , 0.132 , 91.418 , 91.641418
0.091756 , 0.132 , 91.756 , 91.979756
0.092082 , 0.138 , 92.082 , 92.312082
0.09242 , 0.132 , 92.42 , 92.64442
0.092758 , 0.116 , 92.758 , 92.966758
0.093084 , 0.116 , 93.084 , 93.293084
0.093422 , 0.116 , 93.422 , 93.631422
0.093756 , 0.118 , 93.756 , 93.967756
0.094054 , 0.131 , 94.054 , 94.279054
0.094392 , 0.131 , 94.392 , 94.617392
0.094718 , 0.137 , 94.718 , 94.949718
0.095056 , 0.131 , 95.056 , 95.282056
0.095394 , 0.116 , 95.394 , 95.605394
0.09572 , 0.115 , 95.72 , 95.93072
0.096026 , 0.115 , 96.026 , 96.237026
0.096354 , 0.12 , 96.354 , 96.570354
0.096656 , 0.132 , 96.656 , 96.884656
0.096996 , 0.131 , 96.996 , 97.223996
0.09732 , 0.122 , 97.32 , 97.53932
0.097626 , 0.132 , 97.626 , 97.855626
0.097966 , 0.147 , 97.966 , 98.210966
0.098322 , 0.122 , 98.322 , 98.542322
0.09866 , 0.116 , 98.66 , 98.87466
0.098966 , 0.132 , 98.966 , 99.196966
0.099324 , 0.122 , 99.324 , 99.545324
0.099662 , 0.132 , 99.662 , 99.893662
0.100002 , 0.131 , 100.002 , 100.233002
0.100326 , 0.121 , 100.326 , 100.547326
0.100662 , 0.116 , 100.662 , 100.878662
0.10097 , 0.131 , 100.97 , 101.20197
0.101294 , 0.138 , 101.294 , 101.533294
0.101632 , 0.132 , 101.632 , 101.865632
0.10197 , 0.131 , 101.97 , 102.20297
0.102296 , 0.137 , 102.296 , 102.535296
0.102634 , 0.131 , 102.634 , 102.867634
0.10297 , 0.132 , 102.97 , 103.20497
0.103296 , 0.116 , 103.296 , 103.515296
0.103602 , 0.131 , 103.602 , 103.836602
0.103967 , 0.133 , 103.967 , 104.203967
0.104298 , 0.137 , 104.298 , 104.539298
0.104634 , 0.132 , 104.634 , 104.870634
0.104972 , 0.132 , 104.972 , 105.208972
0.105298 , 0.138 , 105.298 , 105.541298
0.121636 , 0.131 , 105.636 , 105.888636
0.105972 , 0.131 , 105.972 , 106.208972
0.106298 , 0.116 , 106.298 , 106.520298
0.106606 , 0.131 , 106.606 , 106.843606
0.10693 , 0.138 , 106.93 , 107.17493
0.107268 , 0.132 , 107.268 , 107.507268
0.107606 , 0.116 , 107.606 , 107.829606
0.107932 , 0.122 , 107.932 , 108.161932
0.108238 , 0.132 , 108.238 , 108.478238
0.108576 , 0.147 , 108.576 , 108.831576
0.108934 , 0.137 , 108.934 , 109.179934
0.109272 , 0.131 , 109.272 , 109.512272
0.109608 , 0.132 , 109.608 , 109.849608
0.109934 , 0.122 , 109.934 , 110.165934
0.110272 , 0.115 , 110.272 , 110.497272
0.110576 , 0.132 , 110.576 , 110.818576
0.110902 , 0.137 , 110.902 , 111.149902
0.11124 , 0.131 , 111.24 , 111.48224
0.111578 , 0.131 , 111.578 , 111.820578
0.111902 , 0.117 , 111.902 , 112.130902
0.112242 , 0.116 , 112.242 , 112.470242
0.112578 , 0.117 , 112.578 , 112.807578
0.112874 , 0.131 , 112.874 , 113.117874
0.11321 , 0.116 , 113.21 , 113.43921
0.11352 , 0.121 , 113.52 , 113.75452
0.113842 , 0.116 , 113.842 , 114.071842
0.114172 , 0.119 , 114.172 , 114.405172
0.114474 , 0.116 , 114.474 , 114.704474
0.11478 , 0.116 , 114.78 , 115.01078
0.115074 , 0.132 , 115.074 , 115.321074
0.115412 , 0.132 , 115.412 , 115.659412
0.115738 , 0.121 , 115.738 , 115.974738
0.116044 , 0.116 , 116.044 , 116.276044
0.11637 , 0.105 , 116.37 , 116.59137
0.116676 , 0.115 , 116.676 , 116.907676
0.116982 , 0.131 , 116.982 , 117.229982
0.117308 , 0.116 , 117.308 , 117.541308
0.117584 , 0.116 , 117.584 , 117.817584
0.117878 , 0.131 , 117.878 , 118.126878
0.118214 , 0.116 , 118.214 , 118.448214
