#Qurey Time, Memory allocation , I/O Time , Total
0.001 , 0 , 27.536 , 27.537
0.001 , 0 , 27.566 , 27.567
0.001 , 0 , 27.596 , 27.597
0.001 , 0 , 27.624 , 27.625
0.001 , 0 , 27.654 , 27.655
0 , 0 , 27.685 , 27.685
0.001 , 0 , 27.714 , 27.715
0.001 , 0 , 27.744 , 27.745
0 , 0 , 27.775 , 27.775
0.001 , 0 , 27.804 , 27.805
0.001 , 0 , 27.836 , 27.837
0 , 0 , 27.867 , 27.867
0 , 0 , 27.896 , 27.896
0.001 , 0 , 27.928 , 27.929
0.001 , 0 , 27.96 , 27.961
0 , 0.001 , 27.99 , 27.991
0.001 , 0 , 28.024 , 28.025
0 , 0.001 , 28.056 , 28.057
0.001 , 0 , 28.088 , 28.089
0.001 , 0 , 28.122 , 28.123
0.001 , 0 , 28.156 , 28.157
0 , 0 , 28.188 , 28.188
0 , 0 , 28.223 , 28.223
0 , 0 , 28.226 , 28.226
0 , 0 , 28.29 , 28.29
0 , 0 , 28.32 , 28.32
0 , 0 , 28.352 , 28.352
0 , 0 , 28.384 , 28.384
0.001 , 0 , 28.422 , 28.423
0 , 0 , 28.428 , 28.428
0 , 0 , 28.458 , 28.458
0 , 0 , 28.49 , 28.49
0 , 0 , 28.522 , 28.522
0.016 , 0 , 28.552 , 28.568
0.001 , 0 , 28.616 , 28.617
0 , 0 , 28.628 , 28.628
0 , 0 , 28.66 , 28.66
0 , 0 , 28.69 , 28.69
0 , 0 , 28.722 , 28.722
0 , 0 , 28.754 , 28.754
0 , 0 , 28.784 , 28.784
0 , 0 , 28.828 , 28.828
0 , 0 , 28.86 , 28.86
0 , 0 , 28.892 , 28.892
0 , 0 , 28.922 , 28.922
0.015 , 0 , 28.954 , 28.969
0.001 , 0 , 29.018 , 29.019
0 , 0 , 29.03 , 29.03
0 , 0 , 29.06 , 29.06
0 , 0 , 29.092 , 29.092
0 , 0 , 29.154 , 29.154
0 , 0 , 29.186 , 29.186
0.001 , 0 , 29.226 , 29.227
0 , 0.016 , 29.23 , 29.246
0 , 0 , 29.292 , 29.292
0 , 0 , 29.324 , 29.324
0 , 0 , 29.354 , 29.354
0 , 0 , 29.386 , 29.386
0 , 0 , 29.43 , 29.43
0 , 0 , 29.462 , 29.462
0 , 0 , 29.494 , 29.494
0 , 0 , 29.524 , 29.524
0 , 0 , 29.586 , 29.586
0 , 0 , 29.623 , 29.623
0 , 0 , 29.632 , 29.632
0 , 0 , 29.694 , 29.694
0 , 0 , 29.724 , 29.724
0 , 0 , 29.756 , 29.756
0 , 0 , 29.788 , 29.788
0 , 0 , 29.832 , 29.832
0 , 0 , 29.864 , 29.864
0 , 0 , 29.894 , 29.894
0 , 0 , 29.926 , 29.926
0.016 , 0 , 29.956 , 29.972
0 , 0 , 30.025 , 30.025
0.001 , 0 , 30.064 , 30.065
0.001 , 0 , 30.104 , 30.105
0.001 , 0.001 , 30.142 , 30.144
0 , 0 , 30.181 , 30.181
0.001 , 0 , 30.222 , 30.223
0.001 , 0 , 30.262 , 30.263
0.001 , 0 , 30.304 , 30.305
0.001 , 0 , 30.344 , 30.345
0.001 , 0 , 30.38 , 30.381
0.001 , 0 , 30.418 , 30.419
0 , 0 , 30.457 , 30.457
0 , 0 , 30.495 , 30.495
0.001 , 0 , 30.534 , 30.535
0.001 , 0 , 30.57 , 30.571
0.001 , 0 , 30.609 , 30.61
0.001 , 0 , 30.648 , 30.649
0.001 , 0 , 30.688 , 30.689
0.001 , 0 , 30.726 , 30.727
0.001 , 0 , 30.764 , 30.765
0 , 0 , 30.802 , 30.802
0.001 , 0 , 30.842 , 30.843
0.001 , 0 , 30.882 , 30.883
0 , 0 , 30.921 , 30.921
0 , 0 , 30.958 , 30.958
0.001 , 0 , 30.998 , 30.999
0.001 , 0 , 31.038 , 31.039
0 , 0 , 31.078 , 31.078
0.001 , 0 , 31.118 , 31.119
0 , 0 , 31.157 , 31.157
0.001 , 0 , 31.198 , 31.199
0.001 , 0 , 31.242 , 31.243
0.001 , 0 , 31.284 , 31.285
0.001 , 0 , 31.328 , 31.329
0 , 0 , 31.356 , 31.356
0 , 0 , 31.388 , 31.388
0 , 0 , 31.45 , 31.45
0 , 0 , 31.48 , 31.48
0 , 0 , 31.512 , 31.512
0 , 0 , 31.556 , 31.556
0.015 , 0 , 31.588 , 31.603
0 , 0 , 31.65 , 31.65
0 , 0 , 31.682 , 31.682
0 , 0 , 31.712 , 31.712
0 , 0 , 31.758 , 31.758
0 , 0 , 31.82 , 31.82
0 , 0 , 31.85 , 31.85
0 , 0 , 31.882 , 31.882
0.001 , 0 , 31.95 , 31.951
0.001 , 0 , 31.994 , 31.995
0.001 , 0 , 32.036 , 32.037
0.001 , 0 , 32.078 , 32.079
0.001 , 0 , 32.122 , 32.123
0 , 0 , 32.164 , 32.164
